图片链接,,谣言内容,谣言来源,发布时间
https://pqnoss.kepuchina.cn/2020/04/02/17/image/ed63ff.jpg,2659,突然戒烟等于找病？专家辟谣：自欺欺人，别为抽烟找借口！,科学辟谣,2020/4/2
https://pqnoss.kepuchina.cn/2020/04/01/11/image/e4b513.jpg,2660,多吃大蒜，杀菌杀毒防新冠肺炎？,科学辟谣,2020/4/1
https://pqnoss.kepuchina.cn/2020/03/31/14/image/680c8b.jpg,2661,如何掌握高血压患者的降压速度？心血管专家建议：这样降压最理想！,科学辟谣,2020/3/31
https://pqnoss.kepuchina.cn/2020/03/17/12/piyao/image/f332d8.jpg,2662,阿昔洛韦能预防新冠病毒感染？不同病毒需要不同的抗病毒药,科学辟谣,2020/3/25
https://pqnoss.kepuchina.cn/2020/03/24/17/image/639ffa.jpg,2663,心脏早搏不是心脏病，不用治？还是必须马上治疗？心血管医生辟谣：这是外行不负责任的说法！,科学辟谣,2020/3/24
https://pqnoss.kepuchina.cn/2020/03/24/16/image/16446c.jpg,2664,他汀药物伤肝，不能长期服用？专家辟谣：该吃还得吃！如果不能规律服用，会增加死亡风险,科学辟谣,2020/3/24
https://pqnoss.kepuchina.cn/2020/03/24/15/image/cc32f2.jpg,2665,老伴服用三七粉治疗心脏病，怎么突发心梗去世？医生辟谣：三七粉不能替代正规治疗！,科学辟谣,2020/3/24
https://pqnoss.kepuchina.cn/2020/03/24/15/image/0ec462.jpg,2666,三高需要定期输液？,科学辟谣,2020/3/24
https://pqnoss.kepuchina.cn/2020/03/23/17/image/ed10b6.jpg,2668,疫情期间可以通过大强度锻炼提高抵抗力？,科学辟谣,2020/3/23
https://pqnoss.kepuchina.cn/2020/03/23/17/image/fb2168.jpg,2669,日本人抢购纳豆防疫！纳豆有什么营养？真的能预防新冠肺炎吗？,科学辟谣,2020/3/23
https://pqnoss.kepuchina.cn/2020/03/23/16/image/ed096a.jpg,2670,心梗突发，按摩中冲穴可以急救？,科学辟谣,2020/3/23
https://pqnoss.kepuchina.cn/2020/03/23/16/image/157b7e.jpg,2671,医生让进ICU，就是医院想赚钱？,科学辟谣,2020/3/23
https://pqnoss.kepuchina.cn/2020/03/20/18/image/eb09e2.jpg,2672,康复者恢复期血浆治疗，存在很大风险吗？别误会，它可是流传上百年的“实力老将”！,科学辟谣,2020/3/20
https://pqnoss.kepuchina.cn/2020/03/20/11/image/9ec5cc.jpg,2673,贵的血压计测血压就准确？心血管医生辟谣：必须注意以下10点才能准确测量血压！,科学辟谣,2020/3/20
https://pqnoss.kepuchina.cn/2020/03/19/15/image/547246.jpg,2674,氯吡格雷/替格瑞洛副作用小，可替代阿司匹林？专家辟谣：NO！,科学辟谣,2020/3/19
https://pqnoss.kepuchina.cn/2020/03/19/11/image/a55244.jpg,2675,降压药一旦开始吃，就得吃一辈子？医生辟谣：这5种情况就能停药！,科学辟谣,2020/3/19
https://pqnoss.kepuchina.cn/2020/03/17/17/image/90e325.jpg,2676,降压药会加重已感染新冠病毒的高血压患者病情吗？,科学辟谣,2020/3/17
https://pqnoss.kepuchina.cn/2020/03/17/17/image/9ece89.jpg,2677,没有特效药，我们就对新冠肺炎束手无策了吗？错！有效药物的研究仍然可以筑起一道“防火墙”……,科学辟谣,2020/3/17
https://pqnoss.kepuchina.cn/2020/03/13/18/image/36f7f9.jpg,2678,淡水鱼能传播新冠肺炎吗？,科学辟谣,2020/3/13
https://pqnoss.kepuchina.cn/2020/03/13/11/piyao/image/50340b.jpg,2679,疫情期间橘子不能边剥边吃是谣言,科学辟谣,2020/3/13
https://pqnoss.kepuchina.cn/2020/03/13/12/piyao/image/c1d0fd.jpg,2680,疫情期间吃水果必须削皮是谣言,科学辟谣,2020/3/13
https://pqnoss.kepuchina.cn/2020/03/11/17/piyao/image/166a9c.jpg,2681,花岗岩泡澡不能预防新型冠状病毒,科学辟谣,2020/3/13
https://pqnoss.kepuchina.cn/2020/03/11/16/piyao/image/79ecd7.jpg,2682,单纯靠补充益生菌预防新冠肺炎是不可取的,科学辟谣,2020/3/12
https://pqnoss.kepuchina.cn/2020/03/12/13/image/db234d.jpg,2683,健康人可以注射“特免血浆”预防病毒吗？,科学辟谣,2020/3/12
https://pqnoss.kepuchina.cn/2020/03/10/18/image/b1e299.jpg,2685,采集的恢复期血浆安全吗？安啦！经过这些“关卡”考验的血浆，靠谱！,科学辟谣,2020/3/10
https://pqnoss.kepuchina.cn/2020/03/06/15/image/0abaa4.jpg,2688,熔喷布燃烧无烟无焦，据此可以区分口罩真假？,科学辟谣,2020/3/6
https://pqnoss.kepuchina.cn/2020/03/06/15/image/25174e.jpg,2689,生番茄有毒，生食会死人？,科学辟谣,2020/3/6
https://pqnoss.kepuchina.cn/2020/03/06/15/image/e2970d.jpg,2690,用烟草可以制造新冠肺炎疫苗,科学辟谣,2020/3/6
https://pqnoss.kepuchina.cn/2020/03/06/11/image/23f89d.jpg,2691,吃薄荷糖、辣条会口臭？,科学辟谣,2020/3/6
https://pqnoss.kepuchina.cn/2020/03/06/10/image/3a308b.jpg,2692,“千杯不醉”葛藤花，纵横酒场就靠它？,科学辟谣,2020/3/6
https://pqnoss.kepuchina.cn/2020/02/28/10/piyao/image/eb6e93.jpg,2693,新冠肺炎肺功能是否可以恢复要看病情的严重程度,科学辟谣,2020/3/5
https://pqnoss.kepuchina.cn/2020/03/05/11/image/c4f798.jpg,2694,有CN95认证的车可以防病毒？,科学辟谣,2020/3/5
https://pqnoss.kepuchina.cn/2020/02/19/16/piyao/image/f65c99.jpg,2695,开窗通风不会把病毒带回家导致新冠肺炎,科学辟谣,2020/3/3
https://pqnoss.kepuchina.cn/2020/03/03/17/image/f5a01a.jpg,2696,疫情期间适合怀孕吗？怀孕后感染了怎么办？,科学辟谣,2020/3/3
https://pqnoss.kepuchina.cn/2020/03/03/15/image/4445ef.jpg,2697,城市、小区大范围喷洒消毒防止病毒传播是否有效和必要？,科学辟谣,2020/3/3
https://pqnoss.kepuchina.cn/2020/02/29/11/piyao/image/307b19.jpg,2702,接触传播，不代表病毒能通过皮肤侵入人体,科学辟谣,2020/3/3
https://pqnoss.kepuchina.cn/2020/03/02/17/piyao/image/d9698a.jpg,2703,接触到新冠患者的汗水不一定会感染新冠病毒,科学辟谣,2020/3/3
https://pqnoss.kepuchina.cn/2020/03/02/17/piyao/image/445902.jpg,2704,共用腋下体温计不一定会造成新冠的感染,科学辟谣,2020/3/3
https://pqnoss.kepuchina.cn/2020/03/02/17/image/b088fb.jpg,2705,口罩越厚，防病毒效果越好？,科学辟谣,2020/3/2
https://pqnoss.kepuchina.cn/2020/02/28/10/piyao/image/33f4d9.jpg,2708,茶水能抑制细胞内新冠病毒复制就等于喝茶能预防新冠肺炎吗,科学辟谣,2020/3/2
https://pqnoss.kepuchina.cn/2020/03/02/10/piyao/image/b26e90.jpg,2709,洗净，烹饪熟后再食用，就不会有食用蔬菜感染新冠病毒的风险,科学辟谣,2020/3/2
https://pqnoss.kepuchina.cn/2020/03/02/11/image/0c2471.jpg,2710,乳铁蛋白能够防治新型冠状病毒感染？请不要夸大宣传,科学辟谣,2020/3/2
https://pqnoss.kepuchina.cn/2020/02/27/13/image/a6cfa3.jpg,2711,穿防静电服能隔绝新型冠状病毒？,科学辟谣,2020/2/27
https://pqnoss.kepuchina.cn/2020/02/17/15/piyao/image/9e047c.jpg,2715,吃果蔬和肉蛋会感染新冠病毒？疫情之下我们到底应该怎么吃？,科学辟谣,2020/2/24
https://pqnoss.kepuchina.cn/2020/02/19/18/image/732998.jpg,2719,扫帚们站起来需要挑日子吗？,科学辟谣,2020/2/19
https://pqnoss.kepuchina.cn/2020/02/19/17/image/95c589.jpg,2720,酵素玩出新高度，环保又消毒？,科学辟谣,2020/2/19
https://pqnoss.kepuchina.cn/2020/02/19/11/image/e3d9e1.png,2721,口罩能水洗还能水煮杀菌？,科学辟谣,2020/2/19
https://pqnoss.kepuchina.cn/2020/02/18/19/image/1f08a8.jpg,2722,鸵鸟蛋抗体口罩能杀死新型冠状病毒？,科学辟谣,2020/2/18
https://pqnoss.kepuchina.cn/2020/02/18/19/image/5c190f.jpg,2723,咳嗽伤身，一咳嗽就吃止咳药,科学辟谣,2020/2/18
https://pqnoss.kepuchina.cn/2020/02/07/18/image/d204c8.jpg,2724,出门一趟，病毒会不会吸附在毛衣毛领上？,果壳网,2020/2/7
https://pqnoss.kepuchina.cn/2020/02/02/18/image/e63f21.png,2725,酒精浓度越高，消毒效果越好？——疫情面前，酒精应该这样用,科学辟谣,2020/2/2
https://pqnoss.kepuchina.cn/2020/02/02/16/image/98b57f.png,2726,病毒可悬浮一天？,科学辟谣,2020/2/2
https://pqnoss.kepuchina.cn/2020/02/01/20/image/342da6.png,2727,喝60°C的水可以杀死病毒？,科学辟谣,2020/2/1
https://pqnoss.kepuchina.cn/2020/01/30/14/image/0bdb10.png,2728,防止2019-nCoV肺炎肆虐，儿童仍是重点保护对象！,科学辟谣,2020/1/30
https://pqnoss.kepuchina.cn/2020/01/29/16/image/05e7f8.png,2729,明后两天是疫情爆发期 能不出门就不出门？,科学辟谣,2020/1/29
https://pqnoss.kepuchina.cn/2020/01/29/09/image/4bfd62.png,2730,用了7天的N95口罩用吹风机吹或酒精消毒可继续用？,科学辟谣,2020/1/29
https://pqnoss.kepuchina.cn/2020/01/29/09/image/126865.png,2731,用高浓度白酒喷洒房间可以预防新型冠状病毒？,科学辟谣,2020/1/29
https://pqnoss.kepuchina.cn/2020/01/26/17/image/057ea0.png,2732,戴多层口罩才能有效预防新型冠状病毒？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/26/17/image/76884c.png,2733,喝高度白酒、蒸桑拿，可以抵抗新型冠状病毒？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/26/17/image/20db15.png,2734,N95口罩需要4个小时一换？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/26/17/image/80879e.png,2735,大蒜咬碎含在嘴里可预防新型冠状病毒？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/26/16/image/562138.png,2736,温度越高病毒“失活”越快 室温增高到30度能抗肺炎？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/26/16/image/1c69bd.png,2737,带呼吸阀的N95口罩对新型冠状病毒没有防护作用？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/26/00/image/b84038.jpg,2738,吃香蕉会得新型冠状病毒肺炎，是真的吗？,科学辟谣,2020/1/26
https://pqnoss.kepuchina.cn/2020/01/25/22/image/2c58c1.png,2739,小磨香油滴在鼻孔 可阻断一切流感和瘟疫传染？假的,腾讯较真,2020/1/25
https://pqnoss.kepuchina.cn/2020/01/23/18/image/b413df.jpg,2740,板蓝根、奥司他韦、抗菌药物能预防新型冠状病毒？错！这些用药谣言，一个都别信！,科学辟谣,2020/1/23
https://pqnoss.kepuchina.cn/2020/01/22/23/image/d18218.jpg,2742,SARS没消失过 一直寄生蝙蝠？,中国疾控中心,2020/1/22
https://pqnoss.kepuchina.cn/2020/01/22/16/image/c7a722.jpg,2743,燃放烟花遏制呼吸道疾病？缺乏科学依据,科学辟谣,2020/1/22
https://pqnoss.kepuchina.cn/2020/01/22/16/image/956273.jpg,2744,吸烟能预防病毒性肺炎吗？,科学辟谣,2020/1/22
https://pqnoss.kepuchina.cn/piyao/image/2020/01/21/20200121105356_467fdd.jpg,2745,“2019新型冠状病毒”是SARS重来，真的吗？,科学辟谣,2020/1/21
https://pqnoss.kepuchina.cn/piyao/image/2020/01/21/20200121103858_29ec96.jpg,2747,孩子多睡就能长得高吗？,科学辟谣,2020/1/21
https://pqnoss.kepuchina.cn/2019/12/26/17/piyao/image/65c745.jpg,2748,大口吃肉还能瘦？生酮饮食靠谱吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112505_1cbf6c.jpg,2749,胎心率可判断胎儿性别吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112509_5afdc0.jpg,2750,一滴唾液定孩子未来？这个玩笑开得有些大,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112510_620ce2.jpg,2751,红心柚子果肉颜色不均匀是被打针染色的？多虑了,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112510_6773e7.jpg,2752,吃多少大蒜能够彻底杀死幽门螺旋杆菌？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112511_74dba1.jpg,2753,吃榴莲的时候不能喝酒，还会和这些食物相克？还让不让人好好吃榴莲了？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112511_7ba157.jpg,2754,不消耗任何自然资源能获得无限动力？永动机不存在！,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/01/07/20200107112511_7ec186.jpg,2755,吃辣会变笨？——对一项研究的误读,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/20.jpg,2756,儿童的乳牙迟早会掉，有龋齿也无需治疗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/21.jpg,2757,水果越酸，维生素C含量越多？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/1.jpg    ,2758,酵素真能减肥、抗癌、抗衰老？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/2.jpg    ,2759,熏醋可以预防感冒吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/3.jpg,2760,“剪刀手”拍照会泄露指纹？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/4.jpg    ,2761,身体可以局部减肥吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/5.jpg    ,2762,长期使用湿纸巾会中毒？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/6.jpg    ,2763,使用不锈钢锅会导致锰中毒？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/7.jpg    ,2764,一到冬天骨头就变脆？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/8.jpg    ,2765,靠洗发水能防脱发?,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/9.jpg,2766,电梯自救办法靠谱吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/10.jpg,2767,高压电种菜能增产？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/11.jpg,2768,裹保鲜膜能减肥？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/12.jpg,2769,胡子会越刮越粗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/13.jpg,2770,左右脑年龄测试靠谱吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/14.jpg,2771,使用隔离霜可以防电脑辐射吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/15.jpg,2772,爱吃粉条易患老年痴呆？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/16.jpg,2773,常吃猪油能解毒、治心脏病？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/17.jpg,2774,“抗糖”的生活方式真的健康吗？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/18.jpg,2775,银饰发黑说明体内有毒？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2020/1/7/19.jpg,2776,桶装水桶会致癌？,科学辟谣,2020/1/7
https://pqnoss.kepuchina.cn/piyao/image/2019/12/20/20191220161847_785889.jpg,2777,酸奶的功效是诺奖得主的百年骗局？为酸奶证明：放心的喝！,科学辟谣,2019/12/20
https://pqnoss.kepuchina.cn/piyao/image/2019/12/20/20191220161844_47e9ff.jpg,2778,猪肉有钩虫，高温都杀不死？专家：教你几招放心吃猪肉,科学辟谣,2019/12/20
https://pqnoss.kepuchina.cn/piyao/image/2019/12/20/20191220161846_63c10c.jpg,2780,不在孩子面前吸烟就没事？二手烟不存在所谓的“安全暴露”水平,科学辟谣,2019/12/20
https://pqnoss.kepuchina.cn/piyao/image/2019/12/20/20191220161846_6e0cdc.jpg,2781,女性初潮年龄越早，绝经越晚？初潮年龄跟绝经时间没有必然联系,科学辟谣,2019/12/20
https://pqnoss.kepuchina.cn/piyao/image/2019/11/19/3.jpg,2782,鱼肝油治弱视？按摩仪治弱视？别让这些骗人的东西毁了孩子一生！,公众号：小大夫漫画,2019/12/19
https://pqnoss.kepuchina.cn/piyao/image/2019/11/19/4.jpg,2783,无糖食品真的不含糖吗？这些食品中隐藏的糖正在摧毁人的健康！,公众号：小大夫漫画,2019/12/19
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/14.jpg,2797,坐着上厕所容易得痔疮？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/11.jpg,2798,银针能验毒，银饰能排毒，用银器泡水能延年益寿？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/12.jpg,2799,用蚂蟥祛痘？年轻人，你的想法很危险啊！,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/2.jpg,2801,近视的人更聪明？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/3.jpg,2802,癌胚抗原升高，就是得了癌症吗？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/4.jpg,2803,孕妇吃酱油胎儿会变黑？你真的想多了......,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/5.jpg,2804,“无糖月饼”“保健月饼”真的更健康？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/6.jpg,2805,粥、生姜、牛奶，到底哪个能养胃？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/7.jpg,2806,用牙膏刷去幽门螺杆菌，到底靠谱吗？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/9.jpg,2808,年纪越大睡眠越少？连何炅都亲自辟谣了,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/10.jpg,2809,糖真的是导致皮肤衰老的罪魁祸首？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/a/1.jpg,2810,大家都说“桃保人杏伤人李子树下埋死人”，真的假的？,蝌蚪五线谱,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151632_03858e.jpg,2813,孩子后脑勺没头发，是缺钙吗？,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151634_27d928.jpg,2815,GI对人类慢性病的影响？,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151635_390f0b.jpg,2817,不在孩子面前吸烟就没事？三手烟也很可怕,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151615_ff3c4d.jpg,2818,贫血应该吃什么？,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151616_09143a.jpg,2819,小孩子就一定不能吃甜吗？,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151617_14ec2c.jpg,2820,有机蔬菜更营养吗？,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151618_289b83.jpg,2821,冰箱就是食品的“保险箱”吗？,科学辟谣,2019/12/18
https://pqnoss.kepuchina.cn/piyao/image/2019/12/18/20191218151619_3636c3.jpg,2822,你需要用营养素补充剂替代食物吗？,科学辟谣,2019/12/18
